"Geography/Registration Address/Voter File Source State","Demographics/Individual/Ethnicity/VoterBase Race","Voting/Voting Behavior/TSP - Mid-Term General Turnout Score Bucket","Issues/Modeled/TSP - Partisan Score Bucket","Geography/Registration Address/Voter File State House District","All Record Count"
"PA","W - White","20-29.9","0-9.9","132","511"
"PA","W - White","70-79.9","50-59.9","119","510"
"PA","W - White","70-79.9","80-89.9","119","510"
"PA","W - White","80-89.9","0-9.9","022","508"
"PA","B - Black","60-69.9","90-100","115","507"
"PA","W - White","80-89.9","90-100","121","507"
"PA","H - Hispanic or Latino","20-29.9","90-100","132","506"
"PA","W - White","0-9.9","0-9.9","136","505"
"PA","W - White","70-79.9","80-89.9","121","504"
"PA","W - White","80-89.9","10-19.9","139","504"
"PA","W - White","60-69.9","80-89.9","120","504"
"PA","W - White","20-29.9","0-9.9","133","503"
"PA","W - White","80-89.9","40-49.9","118","502"
"PA","W - White","30-39.9","90-100","131","501"
"PA","B - Black","70-79.9","90-100","189","496"
"PA","H - Hispanic or Latino","80-89.9","90-100","189","495"
"PA","W - White","80-89.9","40-49.9","117","495"
"PA","W - White","40-49.9","0-9.9","134","494"
"PA","W - White","60-69.9","90-100","022","493"
"PA","W - White","10-19.9","0-9.9","135","489"
"PA","W - White","50-59.9","70-79.9","120","488"
"PA","W - White","80-89.9","50-59.9","121","486"
"PA","W - White","70-79.9","40-49.9","119","482"
"PA","W - White","0-9.9","0-9.9","134","480"
"PA","W - White","90-100","60-69.9","117","480"
"PA","W - White","20-29.9","10-19.9","139","479"
"PA","W - White","50-59.9","60-69.9","120","473"
"PA","W - White","80-89.9","10-19.9","138","472"
"PA","H - Hispanic or Latino","70-79.9","90-100","132","470"
"PA","W - White","80-89.9","30-39.9","117","467"
"PA","W - White","60-69.9","60-69.9","119","467"
"PA","W - White","90-100","50-59.9","117","466"
"PA","W - White","40-49.9","70-79.9","120","463"
"PA","W - White","50-59.9","50-59.9","120","463"
