"Geography/Registration Address/Voter File Source State","Demographics/Individual/Ethnicity/VoterBase Race","Voting/Voting Behavior/TSP - Mid-Term General Turnout Score Bucket","Issues/Modeled/TSP - Partisan Score Bucket","Geography/Current Address/TargetSmart Address - State House District","All Record Count"
"MS","B - Black","90-100","0-9.9","020","131"
"MS","W - White","70-79.9","90-100","036","131"
"MS","W - White","20-29.9","20-29.9","004","131"
"MS","B - Black","60-69.9","80-89.9","009","131"
"MS","W - White","20-29.9","20-29.9","019","131"
"MS","W - White","30-39.9","20-29.9","088","131"
"MS","W - White","60-69.9","90-100","051","131"
"MS","W - White","0-9.9","10-19.9","016","131"
"MS","W - White","10-19.9","10-19.9","016","131"
"MS","B - Black","90-100","90-100","089","131"
"MS","B - Black","20-29.9","90-100","040","131"
"MS","W - White","10-19.9","0-9.9","118","131"
"MS","B - Black","80-89.9","0-9.9","081","131"
"MS","W - White","30-39.9","0-9.9","016","131"
"MS","B - Black","90-100","0-9.9","040","131"
"MS","B - Black","80-89.9","0-9.9","038","130"
"MS","B - Black","0-9.9","80-89.9","101","130"
"MS","B - Black","50-59.9","90-100","100","130"
"MS","B - Black","10-19.9","60-69.9","051","130"
"MS","B - Black","80-89.9","90-100","122","130"
"MS","W - White","70-79.9","0-9.9","110","130"
"MS","B - Black","40-49.9","80-89.9","072","130"
"MS","B - Black","60-69.9","90-100","023","130"
"MS","W - White","60-69.9","90-100","008","130"
"MS","B - Black","60-69.9","80-89.9","030","130"
"MS","W - White","30-39.9","10-19.9","054","130"
"MS","W - White","60-69.9","90-100","059","130"
"MS","W - White","90-100","90-100","108","130"
"MS","W - White","70-79.9","10-19.9","089","130"
"MS","W - White","70-79.9","20-29.9","108","130"
"MS","W - White","30-39.9","20-29.9","059","130"
"MS","W - White","10-19.9","50-59.9","113","129"
"MS","W - White","70-79.9","20-29.9","122","129"
"MS","W - White","90-100","90-100","076","129"
"MS","W - White","60-69.9","90-100","017","129"
"MS","W - White","0-9.9","30-39.9","118","129"
"MS","B - Black","60-69.9","80-89.9","032","129"
"MS","W - White","50-59.9","20-29.9","007","129"
"MS","W - White","0-9.9","0-9.9","046","129"
"MS","B - Black","20-29.9","70-79.9","098","129"
"MS","B - Black","60-69.9","90-100","008","129"
"MS","W - White","90-100","90-100","065","129"
"MS","W - White","20-29.9","30-39.9","122","129"
"MS","W - White","20-29.9","20-29.9","118","129"
"MS","W - White","70-79.9","90-100","019","129"
"MS","W - White","10-19.9","20-29.9","017","129"
"MS","W - White","40-49.9","30-39.9","033","129"
"MS","W - White","0-9.9","20-29.9","089","129"
"MS","B - Black","20-29.9","80-89.9","027","129"
"MS","W - White","70-79.9","90-100","083","129"
"MS","W - White","40-49.9","10-19.9","073","129"
"MS","W - White","30-39.9","10-19.9","112","129"
"MS","W - White","30-39.9","10-19.9","010","129"
"MS","W - White","30-39.9","10-19.9","044","129"
"MS","B - Black","80-89.9","0-9.9","036","129"
"MS","W - White","0-9.9","90-100","038","129"
"MS","W - White","10-19.9","20-29.9","010","129"
"MS","W - White","60-69.9","10-19.9","087","129"
"MS","W - White","60-69.9","10-19.9","010","129"
"MS","W - White","10-19.9","20-29.9","015","128"
"MS","W - White","50-59.9","90-100","013","128"
"MS","B - Black","80-89.9","90-100","019","128"
"MS","W - White","70-79.9","20-29.9","039","128"
"MS","B - Black","50-59.9","90-100","048","128"
"MS","B - Black","0-9.9","60-69.9","055","128"
"MS","W - White","0-9.9","30-39.9","117","128"
"MS","W - White","20-29.9","10-19.9","079","128"
"MS","W - White","10-19.9","20-29.9","081","128"
"MS","B - Black","80-89.9","0-9.9","053","128"
"MS","W - White","10-19.9","20-29.9","083","128"
"MS","W - White","70-79.9","90-100","094","128"
"MS","B - Black","80-89.9","0-9.9","019","128"
"MS","B - Black","10-19.9","70-79.9","027","128"
"MS","W - White","80-89.9","20-29.9","111","128"
"MS","B - Black","40-49.9","90-100","090","128"
"MS","W - White","70-79.9","10-19.9","084","128"
"MS","W - White","70-79.9","20-29.9","099","128"
"MS","B - Black","10-19.9","80-89.9","084","128"
"MS","W - White","40-49.9","20-29.9","033","128"
"MS","B - Black","80-89.9","0-9.9","083","128"
"MS","W - White","20-29.9","10-19.9","100","128"
"MS","W - White","0-9.9","20-29.9","037","128"
"MS","W - White","40-49.9","30-39.9","113","128"
"MS","W - White","60-69.9","90-100","022","128"
"MS","W - White","90-100","10-19.9","039","128"
"MS","W - White","80-89.9","20-29.9","004","127"
"MS","B - Black","10-19.9","70-79.9","091","127"
"MS","B - Black","90-100","0-9.9","022","127"
"MS","W - White","0-9.9","20-29.9","014","127"
"MS","W - White","70-79.9","20-29.9","074","127"
"MS","W - White","0-9.9","50-59.9","033","127"
"MS","B - Black","10-19.9","70-79.9","047","127"
"MS","B - Black","0-9.9","50-59.9","076","127"
"MS","B - Black","0-9.9","90-100","043","127"
"MS","B - Black","20-29.9","80-89.9","033","127"
"MS","W - White","70-79.9","20-29.9","003","127"
"MS","B - Black","0-9.9","90-100","102","127"
"MS","W - White","10-19.9","30-39.9","052","127"
"MS","W - White","20-29.9","0-9.9","016","127"
"MS","B - Black","10-19.9","70-79.9","103","127"
"MS","B - Black","60-69.9","80-89.9","057","127"
"MS","B - Black","70-79.9","80-89.9","057","127"
"MS","W - White","60-69.9","90-100","121","127"
"MS","W - White","70-79.9","90-100","114","127"
"MS","B - Black","40-49.9","80-89.9","085","127"
"MS","B - Black","10-19.9","70-79.9","055","127"
"MS","B - Black","90-100","0-9.9","064","127"
"MS","B - Black","0-9.9","60-69.9","026","127"
"MS","W - White","60-69.9","0-9.9","055","127"
"MS","B - Black","60-69.9","90-100","060","127"
"MS","W - White","0-9.9","40-49.9","113","127"
"MS","W - White","50-59.9","20-29.9","122","127"
"MS","W - White","0-9.9","30-39.9","039","127"
"MS","W - White","10-19.9","40-49.9","095","127"
"MS","W - White","70-79.9","90-100","105","127"
"MS","W - White","10-19.9","20-29.9","058","127"
"MS","W - White","10-19.9","40-49.9","033","127"
"MS","B - Black","0-9.9","50-59.9","011","127"
"MS","W - White","20-29.9","30-39.9","033","127"
"MS","B - Black","80-89.9","0-9.9","008","127"
"MS","B - Black","70-79.9","80-89.9","030","126"
"MS","B - Black","30-39.9","60-69.9","040","126"
"MS","B - Black","60-69.9","90-100","118","126"
"MS","W - White","30-39.9","20-29.9","104","126"
"MS","W - White","70-79.9","10-19.9","088","126"
"MS","W - White","60-69.9","10-19.9","088","126"
"MS","W - White","50-59.9","20-29.9","118","126"
"MS","W - White","60-69.9","10-19.9","105","126"
"MS","B - Black","80-89.9","0-9.9","032","126"
"MS","B - Black","30-39.9","90-100","064","126"
"MS","W - White","50-59.9","0-9.9","042","126"
"MS","B - Black","20-29.9","80-89.9","031","126"
"MS","W - White","50-59.9","10-19.9","090","126"
"MS","W - White","60-69.9","90-100","075","126"
"MS","B - Black","10-19.9","70-79.9","057","126"
"MS","B - Black","90-100","90-100","059","126"
"MS","W - White","70-79.9","90-100","030","126"
"MS","W - White","70-79.9","30-39.9","109","126"
"MS","W - White","20-29.9","0-9.9","005","126"
"MS","W - White","90-100","90-100","105","126"
"MS","W - White","40-49.9","20-29.9","081","126"
"MS","W - White","40-49.9","30-39.9","058","126"
"MS","W - White","30-39.9","10-19.9","081","126"
"MS","W - White","40-49.9","10-19.9","097","126"
"MS","B - Black","90-100","90-100","058","126"
"MS","B - Black","50-59.9","80-89.9","066","126"
"MS","W - White","50-59.9","30-39.9","093","126"
"MS","W - White","0-9.9","60-69.9","033","126"
"MS","W - White","80-89.9","10-19.9","093","126"
"MS","B - Black","90-100","0-9.9","006","126"
"MS","W - White","70-79.9","20-29.9","024","126"
"MS","B - Black","20-29.9","80-89.9","026","126"
"MS","B - Black","70-79.9","80-89.9","051","126"
"MS","B - Black","10-19.9","50-59.9","011","126"
"MS","W - White","50-59.9","0-9.9","011","126"
"MS","B - Black","80-89.9","0-9.9","072","125"
"MS","W - White","90-100","90-100","079","125"
"MS","B - Black","90-100","0-9.9","054","125"
"MS","W - White","30-39.9","30-39.9","108","125"
"MS","W - White","30-39.9","20-29.9","033","125"
"MS","W - White","70-79.9","90-100","055","125"
"MS","W - White","60-69.9","20-29.9","121","125"
"MS","B - Black","60-69.9","80-89.9","103","125"
"MS","W - White","0-9.9","20-29.9","028","125"
"MS","W - White","70-79.9","10-19.9","100","125"
"MS","W - White","20-29.9","10-19.9","056","125"
"MS","B - Black","80-89.9","0-9.9","085","125"
"MS","W - White","70-79.9","20-29.9","117","125"
"MS","B - Black","0-9.9","60-69.9","103","125"
"MS","B - Black","50-59.9","80-89.9","067","125"
"MS","B - Black","0-9.9","50-59.9","080","125"
"MS","W - White","40-49.9","80-89.9","043","125"
"MS","B - Black","90-100","0-9.9","042","125"
"MS","W - White","30-39.9","30-39.9","107","125"
"MS","B - Black","30-39.9","80-89.9","066","125"
"MS","W - White","20-29.9","20-29.9","033","124"
"MS","W - White","60-69.9","90-100","052","124"
"MS","B - Black","80-89.9","0-9.9","025","124"
"MS","W - White","80-89.9","20-29.9","118","124"
"MS","B - Black","90-100","0-9.9","110","124"
"MS","W - White","50-59.9","20-29.9","002","124"
"MS","B - Black","70-79.9","80-89.9","119","124"
"MS","W - White","0-9.9","60-69.9","043","124"
"MS","B - Black","80-89.9","0-9.9","062","124"
"MS","W - White","70-79.9","20-29.9","106","124"
"MS","W - White","10-19.9","90-100","038","124"
"MS","W - White","80-89.9","20-29.9","099","124"
"MS","B - Black","90-100","0-9.9","017","124"
"MS","W - White","70-79.9","90-100","080","124"
"MS","W - White","30-39.9","0-9.9","091","124"
"MS","W - White","30-39.9","20-29.9","117","124"
"MS","W - White","70-79.9","90-100","002","124"
"MS","B - Black","10-19.9","60-69.9","098","124"
"MS","B - Black","90-100","0-9.9","119","124"
"MS","W - White","10-19.9","20-29.9","073","124"
"MS","W - White","20-29.9","20-29.9","058","124"
"MS","W - White","50-59.9","20-29.9","052","124"
"MS","W - White","0-9.9","30-39.9","088","124"
"MS","W - White","40-49.9","30-39.9","013","124"
"MS","B - Black","70-79.9","90-100","074","123"
"MS","B - Black","0-9.9","70-79.9","090","123"
"MS","B - Black","0-9.9","80-89.9","053","123"
"MS","B - Black","30-39.9","70-79.9","005","123"
"MS","W - White","80-89.9","0-9.9","067","123"
"MS","B - Black","80-89.9","0-9.9","087","123"
"MS","B - Black","70-79.9","80-89.9","041","123"
"MS","B - Black","50-59.9","90-100","077","123"
"MS","W - White","40-49.9","20-29.9","025","123"
"MS","W - White","20-29.9","30-39.9","117","123"
"MS","B - Black","80-89.9","0-9.9","017","123"
"MS","W - White","40-49.9","70-79.9","012","123"
"MS","B - Black","0-9.9","40-49.9","119","123"
"MS","B - Black","80-89.9","0-9.9","031","123"
"MS","B - Black","10-19.9","80-89.9","118","123"
"MS","B - Black","10-19.9","60-69.9","063","123"
"MS","W - White","80-89.9","20-29.9","046","123"
"MS","W - White","0-9.9","10-19.9","007","123"
"MS","W - White","0-9.9","20-29.9","020","123"
"MS","W - White","30-39.9","30-39.9","095","123"
"MS","W - White","10-19.9","20-29.9","014","123"
"MS","W - White","20-29.9","0-9.9","068","123"
"MS","B - Black","0-9.9","50-59.9","051","123"
"MS","W - White","80-89.9","20-29.9","052","123"
"MS","W - White","60-69.9","90-100","067","123"
"MS","B - Black","30-39.9","90-100","101","123"
"MS","W - White","20-29.9","20-29.9","007","123"
"MS","W - White","40-49.9","90-100","038","123"
"MS","W - White","0-9.9","30-39.9","010","123"
"MS","W - White","0-9.9","20-29.9","012","122"
"MS","W - White","70-79.9","90-100","081","122"
"MS","B - Black","90-100","0-9.9","118","122"
"MS","W - White","30-39.9","40-49.9","093","122"
"MS","W - White","60-69.9","90-100","016","122"
"MS","W - White","10-19.9","0-9.9","068","122"
"MS","W - White","0-9.9","30-39.9","108","122"
"MS","W - White","80-89.9","10-19.9","090","122"
"MS","W - White","70-79.9","30-39.9","093","122"
"MS","B - Black","90-100","0-9.9","005","122"
"MS","W - White","60-69.9","90-100","074","122"
"MS","W - White","10-19.9","10-19.9","030","122"
"MS","W - White","20-29.9","30-39.9","116","122"
"MS","B - Black","80-89.9","80-89.9","026","122"
"MS","B - Black","40-49.9","90-100","040","122"
"MS","W - White","10-19.9","20-29.9","044","122"
"MS","W - White","20-29.9","0-9.9","091","122"
"MS","W - White","80-89.9","20-29.9","024","122"
"MS","W - White","80-89.9","10-19.9","008","122"
"MS","W - White","60-69.9","0-9.9","041","122"
"MS","B - Black","0-9.9","50-59.9","016","122"
"MS","B - Black","90-100","0-9.9","070","122"
"MS","B - Black","90-100","90-100","043","122"
"MS","W - White","90-100","90-100","080","122"
"MS","B - Black","70-79.9","0-9.9","063","122"
"MS","W - White","40-49.9","20-29.9","099","121"
"MS","W - White","0-9.9","0-9.9","053","121"
"MS","W - White","50-59.9","20-29.9","108","121"
"MS","B - Black","30-39.9","80-89.9","031","121"
"MS","W - White","60-69.9","20-29.9","052","121"
"MS","W - White","30-39.9","20-29.9","004","121"
"MS","W - White","20-29.9","20-29.9","060","121"
"MS","W - White","90-100","10-19.9","001","121"
"MS","B - Black","50-59.9","80-89.9","098","121"
"MS","B - Black","20-29.9","90-100","053","121"
"MS","B - Black","70-79.9","80-89.9","069","121"
"MS","W - White","90-100","10-19.9","121","121"
"MS","W - White","40-49.9","0-9.9","029","121"
"MS","W - White","80-89.9","10-19.9","022","121"
"MS","W - White","50-59.9","10-19.9","100","121"
"MS","W - White","20-29.9","10-19.9","090","121"
"MS","W - White","10-19.9","10-19.9","005","121"
"MS","W - White","20-29.9","20-29.9","013","121"
"MS","W - White","40-49.9","20-29.9","056","121"
"MS","B - Black","20-29.9","80-89.9","064","121"
"MS","W - White","70-79.9","90-100","037","121"
"MS","W - White","80-89.9","0-9.9","065","121"
"MS","B - Black","40-49.9","90-100","034","121"
"MS","W - White","50-59.9","20-29.9","039","121"
"MS","W - White","80-89.9","30-39.9","013","121"
"MS","W - White","70-79.9","90-100","112","121"
"MS","B - Black","0-9.9","60-69.9","045","121"
"MS","W - White","60-69.9","20-29.9","109","121"
"MS","B - Black","70-79.9","80-89.9","103","121"
"MS","W - White","50-59.9","20-29.9","006","121"
"MS","B - Black","60-69.9","80-89.9","051","121"
"MS","W - White","30-39.9","10-19.9","113","120"
"MS","B - Black","50-59.9","80-89.9","070","120"
"MS","W - White","70-79.9","90-100","115","120"
"MS","W - White","20-29.9","20-29.9","107","120"
"MS","B - Black","50-59.9","90-100","035","120"
"MS","W - White","20-29.9","40-49.9","109","120"
"MS","W - White","0-9.9","50-59.9","093","120"
"MS","W - White","70-79.9","10-19.9","044","120"
"MS","B - Black","40-49.9","80-89.9","045","120"
"MS","B - Black","10-19.9","70-79.9","069","120"
"MS","W - White","30-39.9","0-9.9","046","120"
"MS","W - White","40-49.9","20-29.9","060","120"
"MS","W - White","80-89.9","10-19.9","062","120"
"MS","B - Black","80-89.9","0-9.9","018","120"
"MS","B - Black","50-59.9","90-100","101","120"
"MS","W - White","20-29.9","10-19.9","035","120"
"MS","W - White","10-19.9","40-49.9","111","120"
"MS","B - Black","70-79.9","0-9.9","075","120"
"MS","W - White","0-9.9","30-39.9","020","120"
"MS","W - White","50-59.9","20-29.9","017","120"
"MS","B - Black","10-19.9","90-100","053","120"
"MS","W - White","20-29.9","80-89.9","012","120"
"MS","W - White","20-29.9","20-29.9","115","120"
"MS","W - White","60-69.9","10-19.9","089","120"
"MS","B - Black","50-59.9","80-89.9","080","120"
"MS","W - White","20-29.9","70-79.9","068","120"
"MS","W - White","60-69.9","90-100","060","119"
"MS","B - Black","90-100","0-9.9","031","119"
"MS","W - White","0-9.9","40-49.9","109","119"
"MS","B - Black","0-9.9","70-79.9","038","119"
"MS","W - White","70-79.9","90-100","025","119"
"MS","B - Black","70-79.9","90-100","012","119"
"MS","W - White","90-100","10-19.9","095","119"
"MS","B - Black","40-49.9","80-89.9","005","119"
"MS","W - White","50-59.9","90-100","012","119"
"MS","W - White","0-9.9","20-29.9","087","119"
"MS","W - White","30-39.9","30-39.9","033","119"
"MS","W - White","60-69.9","90-100","034","119"
"MS","B - Black","80-89.9","0-9.9","061","119"
"MS","B - Black","20-29.9","60-69.9","005","119"
"MS","W - White","0-9.9","40-49.9","021","119"
"MS","W - White","0-9.9","70-79.9","043","119"
"MS","W - White","50-59.9","20-29.9","073","119"
"MS","B - Black","0-9.9","80-89.9","034","119"
"MS","W - White","0-9.9","30-39.9","079","119"
"MS","W - White","20-29.9","10-19.9","081","119"
"MS","B - Black","40-49.9","80-89.9","027","119"
"MS","W - White","80-89.9","10-19.9","061","119"
"MS","W - White","60-69.9","20-29.9","003","119"
"MS","B - Black","10-19.9","80-89.9","102","119"
"MS","W - White","10-19.9","40-49.9","121","119"
"MS","W - White","20-29.9","20-29.9","088","119"
"MS","B - Black","60-69.9","80-89.9","119","119"
"MS","W - White","10-19.9","10-19.9","096","118"
"MS","W - White","50-59.9","30-39.9","058","118"
"MS","W - White","70-79.9","20-29.9","056","118"
"MS","W - White","10-19.9","30-39.9","020","118"
"MS","W - White","90-100","90-100","106","118"
"MS","W - White","10-19.9","30-39.9","025","118"
"MS","B - Black","30-39.9","80-89.9","042","118"
"MS","B - Black","80-89.9","0-9.9","073","118"
"MS","W - White","70-79.9","90-100","068","118"
"MS","B - Black","30-39.9","80-89.9","045","118"
"MS","B - Black","20-29.9","90-100","118","118"
"MS","W - White","80-89.9","20-29.9","121","118"
"MS","B - Black","20-29.9","50-59.9","040","118"
"MS","W - White","10-19.9","20-29.9","089","118"
"MS","W - White","70-79.9","0-9.9","072","118"
"MS","W - White","20-29.9","20-29.9","023","118"
"MS","W - White","70-79.9","90-100","011","118"
"MS","B - Black","20-29.9","40-49.9","040","118"
"MS","B - Black","40-49.9","90-100","101","118"
"MS","W - White","40-49.9","20-29.9","008","117"
"MS","W - White","20-29.9","20-29.9","002","117"
"MS","W - White","30-39.9","10-19.9","020","117"
"MS","B - Black","30-39.9","80-89.9","076","117"
"MS","B - Black","10-19.9","50-59.9","076","117"
"MS","W - White","70-79.9","0-9.9","040","117"
"MS","W - White","10-19.9","30-39.9","059","117"
"MS","B - Black","20-29.9","80-89.9","029","117"
"MS","B - Black","40-49.9","80-89.9","030","117"
"MS","W - White","10-19.9","30-39.9","023","117"
"MS","W - White","50-59.9","90-100","004","117"
"MS","B - Black","0-9.9","80-89.9","115","117"
"MS","W - White","30-39.9","70-79.9","043","117"
"MS","W - White","0-9.9","80-89.9","038","117"
"MS","W - White","30-39.9","50-59.9","113","117"
"MS","W - White","10-19.9","20-29.9","092","117"
"MS","W - White","40-49.9","20-29.9","118","117"
"MS","W - White","80-89.9","20-29.9","007","117"
"MS","W - White","60-69.9","90-100","005","117"
